ACSSF,2012e1,co,000,0055,0000104,24553,19485,6841,4987,3961,2502,658,536,5068,4173,762,75,0,58,0,0,,,,24553,19485,6841,4987,3961,3696,5068,4173,762,75,0,58
ACSSF,2012e1,co,000,0055,0000105,75364,44768,20769,8885,8930,4497,891,796,30596,18356,8112,3045,1083,0,0,0,,,,75364,44768,20769,8885,8930,6184,30596,18356,8112,3045,1083,0
ACSSF,2012e1,co,000,0055,0000106,57624,39093,20245,7600,6752,2350,1527,619,18531,15826,2143,528,34,0,0,0,,,,57624,39093,20245,7600,6752,4496,18531,15826,2143,528,34,0
ACSSF,2012e1,co,000,0055,0000107,42229,29193,11598,5575,5536,4291,1232,961,13036,9336,2580,584,399,137,0,0,,,,42229,29193,11598,5575,5536,6484,13036,9336,2580,584,399,137
ACSSF,2012e1,co,000,0055,0000108,26955,16665,6659,4505,3027,959,910,605,10290,7601,2412,188,0,89,0,0,,,,26955,16665,6659,4505,3027,2474,10290,7601,2412,188,0,89
ACSSF,2012e1,co,000,0055,0000109,223023,144891,71569,31162,26531,10462,3737,1430,78132,61148,13905,2034,435,610,0,0,,,,223023,144891,71569,31162,26531,15629,78132,61148,13905,2034,435,610
ACSSF,2012e1,co,000,0055,0000110,38845,24622,12055,5510,4303,1924,509,321,14223,12166,1659,247,151,0,0,0,,,,38845,24622,12055,5510,4303,2754,14223,12166,1659,247,151,0
ACSSF,2012e1,co,000,0055,0000111,59549,41677,17825,8344,8704,4371,1292,1141,17872,13519,4048,305,0,0,0,0,,,,59549,41677,17825,8344,8704,6804,17872,13519,4048,305,0,0
ACSSF,2012e1,co,000,0055,0000112,43446,30282,14916,5581,6443,2640,375,327,13164,10374,2271,519,0,0,0,0,,,,43446,30282,14916,5581,6443,3342,13164,10374,2271,519,0,0
ACSSF,2012e1,co,000,0055,0000113,43295,25752,11126,6637,4402,1943,1135,509,17543,15448,1739,249,0,107,0,0,,,,43295,25752,11126,6637,4402,3587,17543,15448,1739,249,0,107
ACSSF,2012e1,co,000,0055,0000114,79483,55653,21174,11350,13635,5710,2563,1221,23830,18135,5182,195,318,0,0,0,,,,79483,55653,21174,11350,13635,9494,23830,18135,5182,195,318,0
ACSSF,2012e1,co,000,0055,0000115,24593,15697,6183,3208,3309,1581,946,470,8896,6885,1590,385,36,0,0,0,,,,24593,15697,6183,3208,3309,2997,8896,6885,1590,385,36,0
