ACSSF,2011m1,co,000,0170,0000041,3681,5554,3891,3845,637,3760,520,502,191,4018,3996,807,3980,350,342,69,4748,2939,2795,1243,2745,656,603,267,3560,3359,1213,3078,681,626,389,3634,2110,1822,1132,1385,1124,1113,210,2897,2892,1426,2484,1308,1304,210,1726,6443,4866,3535,4416,3487,8722,6363,5255,3835,4796,8292,6909,6032,3020,3929,7565,6157,5400,2090,2971,6325,6062,5758,1894,1254,3681,5554,5440,978,5313,689,658,224,4748,4503,2081,4136,1029,925,547,3634,3439,1799,3017,1904,1892,397
ACSSF,2011m1,co,000,0170,0000042,1216,5997,4036,3969,1535,3687,1055,908,472,4385,4374,1554,4120,942,905,193,5645,3936,3762,1631,4116,1086,1029,450,4053,3999,2159,3692,722,710,190,4828,2848,2511,2511,1872,1512,1510,56,3290,3097,2051,2749,1133,1251,564,2020,8266,6891,3343,6230,4507,11353,8553,7413,7432,5868,8535,7463,6510,3424,2486,10198,9451,7564,4710,2419,9139,8438,8263,2305,2247,1216,5997,5830,2436,5337,1647,1531,537,5645,5483,2726,5315,1187,1209,486,4828,4480,3511,3685,2165,2256,567
ACSSF,2011m1,co,000,0170,0000043,2457,3177,2058,2087,396,2085,191,136,138,2130,2133,253,2134,126,88,89,2790,1974,1938,651,1852,356,356,201,2153,2168,590,2137,451,451,201,2727,1608,1480,666,1398,747,754,60,2148,1757,1059,1205,914,914,201,1634,4768,4489,3517,2963,1573,3757,3587,3069,1774,1316,5857,5504,5344,1472,997,4470,4308,4164,922,743,4762,4690,4681,700,444,2457,3177,3196,516,3202,260,169,197,2790,2803,954,2750,618,618,201,2727,2295,1219,1762,1413,1420,60
ACSSF,2011m1,co,000,0170,0000044,1508,1850,1330,1332,362,1336,119,201,119,1563,1562,564,1525,180,180,201,2285,1458,1419,634,1325,391,391,201,1556,1553,477,1473,320,320,201,2159,1160,887,507,650,633,633,201,1541,1386,691,1305,779,779,201,258,2919,2367,816,2337,1193,3434,3008,2753,2068,1403,3485,2441,2330,1070,2560,2829,2718,2639,676,433,3045,3065,3043,500,570,1508,1850,1871,671,1860,282,180,119,2285,2292,874,2214,512,512,201,2159,1741,851,1603,1230,1230,201
ACSSF,2011m1,co,000,0170,0000045,2993,2863,1771,1761,319,1752,255,125,250,1653,1659,471,1700,356,378,84,2410,1798,1774,598,1783,442,442,201,1867,1863,633,1703,140,110,75,2231,1447,1243,853,949,733,707,238,1712,1540,903,1415,917,910,27,1860,4165,3780,1732,3539,1585,4742,4326,3453,2998,1780,3932,3000,2781,1062,1649,3614,3006,2777,1126,1401,4421,3805,3765,948,1431,2993,2863,2844,494,2955,459,409,271,2410,2379,788,2317,478,461,75,2231,2052,1318,1731,1308,1272,239
ACSSF,2011m1,co,000,0170,0000046,2545,2413,1617,1606,558,1619,265,265,201,1601,1594,449,1599,198,198,201,1931,1349,1304,739,1261,401,401,201,1311,1302,832,1173,473,473,201,2253,1349,1243,978,929,626,626,201,1424,1303,974,776,799,814,94,1936,2769,2794,1457,2675,1276,3962,3592,2558,3050,1395,3281,3121,2779,1253,1006,2756,2594,2392,1112,509,2384,2338,2321,554,257,2545,2413,2370,738,2400,315,315,201,1931,1844,1223,1773,575,575,201,2253,2092,1675,1341,1205,1210,94
ACSSF,2011m1,co,000,0170,0000047,3143,6646,4380,4296,1542,4032,1080,932,502,4896,4855,1565,4499,938,897,206,6182,4327,4198,1658,4610,1163,1101,461,4387,4365,2250,3880,774,761,190,5165,2978,2670,2591,1911,1706,1704,56,3638,3408,2229,3080,1569,1643,609,4417,8687,7315,3428,6770,5252,11636,8948,7775,7519,6124,8188,7228,6207,3448,2717,10572,9795,7926,4782,2524,9508,8946,8786,2301,2258,3143,6646,6353,2423,5768,1630,1515,572,6182,6019,2805,5729,1270,1278,495,5165,4872,3754,3963,2561,2635,613
ACSSF,2011m1,co,000,0170,0000048,5922,8034,5133,5115,1055,5192,846,713,471,4960,4876,1102,4890,873,842,207,7382,4417,4408,1293,4509,898,929,146,5385,5340,1728,4843,890,871,150,5950,3960,3477,2157,3172,1498,1495,214,4226,3897,2082,3444,1990,1990,548,8014,10429,8600,4910,7030,4916,9803,8230,6886,5568,4710,10341,8854,8238,3631,4771,8166,7533,7308,2300,2016,14388,14003,13686,2639,2355,5922,8034,7914,1532,8109,1354,1199,509,7382,7380,1874,7187,1407,1410,214,5950,5342,3285,4657,2838,2883,575
ACSSF,2011m1,co,000,0170,0000049,2840,5230,4343,4182,1101,4467,938,845,329,3183,3296,785,3185,559,511,175,5797,4280,4029,1668,3860,1063,1063,145,3472,3404,1997,3368,1029,984,304,4709,3379,2994,2084,2252,1559,1549,106,2928,2995,1918,2534,1170,1338,739,3490,7337,6022,3198,5181,3310,8679,8475,7276,5150,4650,10730,9171,8311,4493,4623,7644,7033,6839,2280,2050,9008,8463,8040,3269,1986,2840,5230,5148,1359,5435,1079,993,355,5797,5581,2896,5288,1588,1541,338,4709,4625,3114,3485,2055,2305,748
ACSSF,2011m1,co,000,0170,0000050,5257,7243,4430,4295,1395,3843,976,859,438,4611,4571,1162,4468,813,833,501,5606,3493,3374,1449,3488,869,869,201,4460,4225,1609,4151,1101,1081,178,5585,3303,2946,1661,2723,1429,1426,302,4343,3783,2245,3294,1776,1749,365,6741,9756,8305,4944,6775,4230,12316,10627,9920,6686,4604,12476,10234,9701,3253,4579,8930,8583,8209,2263,1769,11636,11272,11214,2459,2586,5257,7243,7126,2068,6590,1260,1067,645,5606,5324,2293,5459,1412,1390,178,5585,4681,2371,4529,2400,2355,555
