ACSSF,2010e1,co,000,0113,0000059,27309,33960,55770,48664,47957,49646,77321,92685,77651,66885,41556,40145,87083,42159,34923,91758,92185,56863,21184,.,40651,31994,40975,7212,17844,33220,30136,41073,20949,32750,26327,37207,40149,25882,25816,36800,21542,22421,32215,35657,36324,32157,32167,54976,11768,30860,26762,40838,48385,23395,17769,36213,48146,34565,13300,17917,47000,2499,69018,12109,15014,11970,19690,11607,22086,6811,7072,6350,66250,25746,23233,27259,6667
ACSSF,2010e1,co,000,0113,0000060,24484,30447,40530,41339,41397,41120,56731,31491,85392,6940,31366,34087,59167,12085,12054,66111,71386,26602,13662,23750,31471,30313,31737,7007,9415,13328,29618,23883,37262,30043,13025,31474,34566,32578,32839,37493,10761,18700,30974,30391,27550,32260,97708,.,.,98244,30369,23707,31786,31895,21266,35685,42079,21023,10432,20000,35934,35949,19947,6032,7356,4609,20068,13000,21419,8588,8350,.,.,19485,14295,40347,25000
ACSSF,2010e1,co,000,0113,0000061,26678,32091,51169,60263,61131,56487,41899,37088,82904,.,36769,36181,250001,37354,36196,76187,76088,.,17252,12217,41396,33750,41396,11339,12279,9255,24430,24587,24371,30752,.,28041,39476,31441,35986,26496,30663,23316,41619,41946,40579,61683,45375,.,.,39364,31053,40764,24704,30362,21397,60450,63672,32093,14240,22547,32256,.,32256,12308,13876,7150,18082,14044,20519,45435,2499,45245,.,26363,16732,30709,28042
ACSSF,2010e1,co,000,0113,0000062,30254,36829,51184,52445,52659,52093,50658,51250,34691,65784,41109,31345,51220,40329,66140,123365,127690,100202,23408,45100,36717,65000,36467,14572,17372,26062,38466,39819,32265,35296,17265,35883,34488,35127,48375,36719,16903,22340,37317,44619,44553,45103,65906,81000,66591,65512,29257,26659,45646,30961,20053,46749,48016,45015,13330,19380,19406,19406,.,10794,6813,15481,21965,21185,22306,18699,.,19426,14916,25948,25881,31422,22127
ACSSF,2010e1,co,000,0113,0000063,32057,35478,51730,52262,50989,60951,55538,66012,56291,36768,39114,40469,151380,35598,39682,100341,250001,82072,21896,.,53406,41761,63169,22111,17391,15596,41154,47469,23653,36447,13333,35725,50625,23065,21103,28558,26905,30029,42382,51724,51216,54913,46377,67412,60380,14544,27823,35175,66077,28192,25977,45170,45757,40917,14905,18618,30030,30030,.,17844,12388,15058,28435,27151,28616,30398,.,18878,.,27334,22049,47871,25806
ACSSF,2010e1,co,000,0113,0000064,45516,56740,87682,95399,96567,73623,87402,93317,60034,99563,64815,77679,141052,58771,20099,113004,113340,.,35012,.,60950,60679,61141,4504,40322,19695,47507,50373,42514,40368,7250,42343,32318,29291,35406,32840,25352,39238,46739,55734,55086,57443,47478,72645,80406,44511,39330,39765,51956,40658,30020,46525,49668,36583,25156,29949,34182,33182,.,8865,17373,25221,30865,22098,35277,17527,15946,17660,.,26939,25693,33068,.
ACSSF,2010e1,co,000,0113,0000065,35632,41238,72886,80912,95322,60453,90014,77446,91748,54944,35585,34104,235325,32469,30660,74043,81574,21835,16017,32194,29427,28672,.,10920,17604,21419,35431,47387,26025,31287,.,31969,24813,31329,38410,31157,30202,27246,47019,65767,66453,47908,62412,60844,80298,49847,36436,26862,75427,30520,44962,48750,51326,35078,15085,19706,6861,6490,.,8976,19402,15527,25735,17642,27303,.,.,.,.,18668,16776,19296,6846
ACSSF,2010e1,co,000,0113,0000066,28498,32245,47430,60325,60648,58148,52587,46060,62288,63574,27383,15625,120719,26712,11753,100150,100832,46032,16918,32420,51399,.,34450,15919,13281,35163,24019,26643,22111,12025,.,30424,11816,21780,22609,25698,5000,22711,31056,40130,51172,30787,41937,65686,32143,28947,18382,19798,65514,15730,18899,54444,64338,31703,12302,21410,2499,2499,.,10942,13649,20187,16716,15332,21586,.,.,.,.,7222,6471,81250,.
ACSSF,2010e1,co,000,0113,0000067,45949,58883,82432,100876,84869,120346,84012,90578,77114,77320,48675,60885,53816,52877,24358,76651,128388,45023,27495,35833,59127,35722,80481,11123,28494,26196,40922,40992,40670,42673,.,30040,54280,41383,35951,65503,22588,35115,51422,73001,76243,54014,66554,71558,70231,21804,25225,30446,60880,23320,15608,46836,60272,21669,14127,31139,47303,.,47064,9852,15305,11663,30319,29070,30754,.,.,.,.,25836,26643,36314,9344
ACSSF,2010e1,co,000,0113,0000068,35748,39782,58750,51391,49913,51659,80053,85767,85047,16658,37089,37952,65184,51201,36621,100341,100849,.,19661,19572,39972,7261,48438,13245,36211,65362,27215,19858,32161,38775,.,35175,46513,38469,37159,42034,24534,30501,46280,50886,57007,42403,69819,91810,56646,43456,29876,43750,.,24432,20183,46362,62983,31282,16754,17067,52535,4863,54965,15827,11692,22182,26598,25213,27131,51459,.,.,51829,25924,27860,22280,.
ACSSF,2010e1,co,000,0113,0000069,33136,36821,72079,75786,86903,62435,79603,77857,83088,45417,65746,46607,.,70922,25990,65019,72719,22090,25052,.,46417,11160,50432,19159,25485,7360,31894,34175,30653,33636,.,28674,40953,36332,35114,47025,23651,29734,43124,40938,40543,40977,48024,44900,47973,51372,37425,35785,44260,35011,40685,51549,51782,46637,18131,26561,32626,32626,.,17524,18611,16011,28824,17418,31397,30000,.,22482,37516,22057,12359,47599,12398
ACSSF,2010e1,co,000,0113,0000070,33069,38074,62306,60003,55234,65675,67422,66297,77657,.,62530,32635,65098,.,90678,48750,.,48750,26400,34840,54018,55349,53887,25636,23482,4505,36971,37075,32431,34551,6661,30752,43295,31157,34279,44859,17331,27910,41756,50979,61689,48095,36377,22109,.,.,31220,26748,45539,35522,11730,45601,56896,28776,11222,21942,9063,9063,.,10549,11449,10450,32127,34306,31164,31764,.,.,31764,20544,25352,15458,11781
ACSSF,2010e1,co,000,0113,0000071,43554,50882,71506,72615,86581,61015,81496,88878,60997,71415,52363,19213,104918,57500,41766,76674,116667,31705,28667,51318,57113,33802,75348,10404,22217,28130,49941,56039,39919,42123,17750,40266,46767,40286,40763,43553,15711,36262,50775,51652,51971,49632,56173,60778,61868,29116,36890,42637,73211,31132,32155,52457,60703,40452,15979,21772,55137,57344,50423,15486,5428,11282,31615,24156,32450,31544,.,.,.,31136,68929,22121,11191
ACSSF,2010e1,co,000,0113,0000072,30618,31550,47497,50243,50316,50070,60391,54291,71046,46586,40347,82526,.,58200,22776,36445,37313,30108,20268,11638,50284,11862,60575,19300,20962,28263,27901,30337,20625,30400,.,27425,40418,31833,38628,34637,22202,28574,41864,51604,48895,56646,55842,53893,.,37384,26091,17025,97863,31250,14961,52540,70200,32478,16141,24261,42232,.,46025,14137,12985,10779,29899,18164,34149,40921,.,.,40921,25004,25230,25219,23772
ACSSF,2010e1,co,000,0113,0000073,22473,24139,51922,53601,60111,51081,51627,56596,49012,49714,40833,40260,.,36250,45587,56223,.,37394,22116,22019,31488,15608,55764,20895,17383,23676,22406,17171,23295,16620,.,13973,24652,25053,20790,26341,40694,21276,41006,42895,45881,40675,55288,.,.,55288,27100,44176,68071,21056,26789,41564,41718,41187,12362,16258,34299,32561,.,11094,13486,11307,25492,17311,28279,18260,.,11440,.,19366,18339,.,.
ACSSF,2010e1,co,000,0113,0000074,43448,61425,86859,98666,100932,85939,80500,80500,71645,108359,80496,22408,129784,54351,50403,182152,200372,38411,23525,.,86576,.,90085,15443,23625,6489,50111,60771,25486,38718,.,26083,49544,29923,40647,46483,2499,32741,48092,52105,52142,52032,57578,57309,61406,31667,40147,30150,65035,40662,36112,45788,46846,24292,16045,15443,2499,2499,.,17252,2499,11724,30714,30672,30791,.,.,.,.,32932,33293,120024,11609
ACSSF,2010e1,co,000,0113,0000075,34351,38642,62715,69647,66790,79844,71273,64898,88005,46605,40742,34034,85456,35455,41144,75773,102319,61264,17814,.,30712,21268,70799,15205,17817,16811,39590,47312,32713,35540,17345,25917,47214,26593,22073,36331,25539,29857,47368,48163,41506,51460,48430,75376,75196,40487,38193,40000,42612,35178,45664,55929,60150,51516,14044,21580,40576,40576,.,12435,14860,8497,26817,21693,29502,.,.,.,.,17384,16928,30500,4030
ACSSF,2010e1,co,000,0113,0000076,34752,39455,61348,61971,61887,62413,62788,63286,51884,.,46150,9663,49658,40881,58827,81341,165271,76250,21003,27784,25181,25181,.,20292,15452,23896,33438,41533,25237,30751,.,30569,31227,30704,40632,41958,15385,31633,50531,63271,66160,56094,57453,58979,56849,29670,32030,29685,37927,31155,41362,59700,60828,37692,9663,17244,.,.,.,12293,7282,13787,29049,40012,27988,35745,.,35745,.,25461,21731,22377,50273
ACSSF,2010e1,co,000,0113,0000077,40983,45935,61858,69127,92104,50831,66612,67226,51971,82584,50542,65410,101952,36540,35188,54133,54133,.,18093,30179,8608,8608,.,17738,22261,19754,36067,31597,37181,31895,.,22135,60238,30202,30961,40226,8924,36911,50724,55205,65738,51711,56233,87940,54218,41996,40628,21425,82175,40500,36519,52480,55192,17461,15814,20143,33389,33389,.,15236,17578,14944,27167,36370,26254,29358,.,27627,.,30958,24420,31287,.
ACSSF,2010e1,co,000,0113,0000078,35180,36077,62249,68460,69740,66306,64335,68760,79148,35667,50535,18359,100833,48396,22128,102395,131673,22342,18364,48579,39316,30855,45859,16151,16503,21306,33897,42265,30168,30058,.,30113,29763,24838,26703,17122,23823,34385,49797,58112,60420,50337,55648,70778,55856,29510,31291,26234,52337,34524,30083,58743,62018,40379,15744,21851,9292,.,87679,15192,17189,15692,30950,22488,33541,.,.,.,.,5969,20550,30220,2499
ACSSF,2010e1,co,000,0113,0000079,25067,27503,52109,60079,60261,51793,57425,55048,51653,69624,49004,12551,242645,34583,73617,22172,31307,.,17031,.,60917,17370,.,11723,16852,19677,24042,19371,29046,29112,.,27475,34167,31054,36725,26307,24423,21808,39527,50978,61134,25286,67188,76090,67598,66445,26650,29240,16834,26265,9356,47748,39859,47819,11619,27207,16418,9976,.,12137,10031,11875,22310,21132,23969,26023,.,24318,54602,21499,29806,9205,12074
ACSSF,2010e1,co,000,0113,0000080,36037,40623,65532,63179,62772,65090,76436,83118,75996,68611,41482,41842,75973,16393,46250,61227,62321,49536,21179,10679,42145,40139,56898,5706,19622,25683,40133,42035,33015,36147,4439,35829,39626,31639,46140,27935,18902,30841,49875,56215,56329,54741,61313,87188,60685,24841,36209,26607,66250,36793,15156,52774,53887,48596,22076,32597,27175,26242,56250,10990,40053,20398,26115,21900,27654,.,.,.,.,26316,26757,.,26504
ACSSF,2010e1,co,000,0113,0000081,32125,36373,56027,55714,61356,52562,55841,51667,58267,52017,60363,29782,132283,61053,47335,123524,123524,.,19994,60023,16373,15757,.,20879,12475,40091,25804,32416,20945,30519,2499,26084,42191,36975,41058,29524,17463,29511,46275,51334,51354,49938,62354,69619,67922,60352,40367,30853,57629,33898,46608,44214,55169,35924,15664,22590,48737,4982,.,16268,9307,11386,27486,21854,31152,37583,.,39800,.,16944,23736,18418,12193
ACSSF,2010e1,co,000,0113,0000082,37141,44669,70134,68627,71509,60864,77338,71759,77152,96454,47551,23125,94828,48087,40824,90668,102474,60551,30289,23891,70038,67424,70127,21217,24315,13684,35401,35567,34669,32241,.,31028,45416,36991,40864,41849,31227,31221,50210,52134,52120,52143,67872,70485,67275,6297,29455,44750,49037,19311,27625,60313,61966,58297,12277,23962,20029,9045,71938,12862,7043,11690,28810,25401,30032,12325,.,.,.,32477,35369,37828,.
ACSSF,2010e1,co,000,0113,0000083,36330,41379,64171,60619,64567,51629,71702,51327,86660,69971,62909,30283,250001,61449,62394,55272,70817,26744,20768,34304,38110,11638,43228,17465,20809,2499,29561,35253,27368,41782,.,42090,37300,34930,35419,39774,25263,30155,48838,50358,46853,50850,60051,63866,54752,42542,36131,45224,35829,32023,43549,52349,60536,40504,12911,16788,11490,11490,.,12244,14638,13295,28453,25688,31229,.,.,.,.,21005,20246,16962,.
ACSSF,2010e1,co,000,0113,0000084,51632,71027,82471,81222,86886,63892,90625,85811,101150,90154,57623,53667,120092,52746,63247,152023,170572,30179,51838,.,80103,75726,81147,7354,51746,38699,60007,73160,37156,47388,.,42035,50176,41515,47171,47255,20941,38500,49296,60295,62125,49870,69644,67683,95039,68790,30103,28036,48552,31071,20512,54225,56078,43160,11401,25400,.,.,.,9937,16262,9083,30539,30702,30494,63925,.,70122,.,44050,9331,100717,43690
ACSSF,2010e1,co,000,0113,0000085,50706,63251,86704,91842,96034,76096,95603,95678,93373,100897,48026,68091,250001,30625,60370,92306,110171,62123,38393,.,64679,63590,70515,9489,38058,26209,45214,60934,33625,46180,4909,45056,51319,35402,50859,52059,10646,36324,52210,63083,68732,61102,59594,57841,85042,45241,22006,27347,48288,16441,35037,57031,60391,45597,15231,29836,50473,19940,68781,11266,3979,15375,25242,17205,27331,19730,.,.,.,31466,31188,41994,.
ACSSF,2010e1,co,000,0113,0000086,37458,51647,82412,85192,88930,65557,98282,99812,95019,.,60140,49797,135018,61472,16952,62275,101778,.,21964,11157,65750,67118,54274,20653,19169,21698,38609,41671,35082,37777,.,35295,41885,31571,32582,36667,6817,28746,45357,51576,52338,50236,91556,101954,90939,.,28629,26873,115400,29001,14041,63983,66652,42945,9954,25353,35665,35665,.,6986,18099,11696,24995,19366,26401,37595,.,.,.,20836,25678,13859,.
ACSSF,2010e1,co,000,0113,0000087,31061,39748,55949,55520,70859,44375,65859,67533,72969,24745,44849,38769,51895,41475,35826,85440,86968,.,15889,14888,10041,4583,.,16730,18168,6368,40633,35026,42080,34464,11664,23446,39505,21710,38030,18003,12979,25208,38963,37577,28962,40133,58451,58750,90211,21425,35424,24345,63322,40108,18988,51927,51021,56007,12355,22781,10828,10114,.,10568,12458,15714,22238,21753,22567,9439,.,.,.,29567,28267,31371,13131
ACSSF,2010e1,co,000,0113,0000088,25200,26355,51374,54163,55141,52909,53700,92077,51128,72526,36789,35636,52123,58284,31520,30799,91585,6702,15107,7452,18963,12021,71753,12409,22585,6994,26760,26128,29447,18084,.,13796,35615,21335,26644,21133,18986,23933,36535,41486,44647,36587,60190,76331,.,26985,28508,31053,.,23895,27857,35701,37215,31250,13681,24691,.,.,.,13745,10496,9254,25575,17762,28154,9047,.,9953,.,14308,15220,.,6495
ACSSF,2010e1,co,000,0113,0000089,33209,42111,70330,73804,75099,73268,80434,72244,93200,67243,48379,49465,103455,31190,67929,57407,75643,22332,20070,19911,74066,75356,61109,15263,20778,13025,34654,36446,27267,33317,2499,32724,41000,25755,26451,26283,15329,27114,39453,41691,42442,41452,70325,72072,54506,.,25803,16791,36031,26169,25276,48973,55608,35055,13492,23750,11954,11954,.,10939,23931,11286,26424,14043,28797,.,.,.,.,22252,30007,21243,4938
ACSSF,2010e1,co,000,0113,0000090,25236,27146,40478,34521,29831,46076,51186,51362,34000,.,42283,35025,250001,44891,60365,30000,.,26378,22456,19537,42063,41150,53254,14857,21362,27344,22012,20256,23717,31278,.,31024,31973,22442,24163,30467,9740,22225,30886,35852,31667,50363,30630,31852,.,.,22987,24182,.,15755,35030,46527,50121,.,15384,26328,35699,14657,.,8058,12205,12236,26224,21203,28983,18250,.,50428,9531,15741,13130,35018,16822
ACSSF,2010e1,co,000,0113,0000091,29251,35317,50553,51297,50689,77994,79178,81989,86038,77522,39917,35969,7399,40476,10441,32224,31592,60588,17103,6166,40307,31429,42568,8021,15464,14676,30313,41588,21440,41778,16862,36902,51950,28095,29705,27181,23511,23268,37166,45334,46640,37466,42195,90126,36029,7136,28585,38260,29429,25790,26538,47299,51328,36922,12665,23289,41691,9741,44719,10156,11234,12477,21674,18750,23852,26003,.,25151,22333,31372,9150,76050,30217
ACSSF,2010e1,co,000,0113,0000092,37187,61320,87675,91113,91672,88230,97125,99056,89286,.,50808,62370,27428,30606,69893,77969,77969,.,14111,.,71709,.,77948,11757,18912,12662,40314,41860,26395,31857,2499,22371,38204,35022,19612,41875,15833,26469,33275,38915,50165,38616,75233,76441,.,.,26545,25223,115500,26839,30217,34397,34065,65734,15636,22075,4272,4272,.,13393,33217,15807,22139,19820,22410,.,.,.,.,21263,47930,21641,.
ACSSF,2010e1,co,000,0113,0000093,27276,30135,51849,54077,60994,51722,55120,60364,51888,48983,40573,55156,.,40382,45156,45075,46988,32328,21141,11742,28981,13880,56863,20745,19939,24311,29247,31854,25030,23315,.,20221,31906,32029,34509,33976,22153,25930,41980,50927,48576,53567,53786,43798,.,36824,27351,36350,69167,26813,14875,40224,50804,32124,12477,16442,43992,30673,47225,12085,11791,10694,30250,19501,33551,26173,.,19130,27030,21260,19661,24096,30021
ACSSF,2010e1,co,000,0113,0000094,34819,42633,64416,71289,64863,83787,80637,90220,66786,70631,30421,22104,118750,27904,23921,90946,100387,23901,18924,35699,34502,34569,34450,13429,23993,19904,30798,37455,22597,30531,7250,30855,30673,24796,24000,36168,6953,27487,38408,54696,67368,50107,46765,76175,42692,29176,22846,23920,58325,18682,16809,45719,52093,30042,15292,23125,46208,2499,46793,7519,15471,17212,22368,17981,27445,17107,15946,.,.,22889,22114,36314,9444
ACSSF,2010e1,co,000,0113,0000095,41939,49309,65304,61591,60143,66056,70632,66625,77633,.,63064,33385,.,.,90678,48750,.,48750,39148,.,54341,60077,53379,21376,24199,.,40859,41312,40365,41286,6661,40172,50417,43173,50309,45213,26858,35295,48707,61223,76326,47928,43575,69980,.,36802,36702,23246,45120,36849,12313,57469,80724,27273,15526,48294,.,.,.,15233,18580,11496,32679,41161,31659,.,.,.,.,20965,35419,16338,20791
ACSSF,2010e1,co,000,0113,0000096,40647,46862,71048,75185,91393,61310,71259,81464,61702,70035,60005,29575,121995,61250,34592,75525,125461,38737,24283,36851,50026,31373,60986,12905,20768,26031,41186,51794,29856,40098,.,31727,45492,30132,32189,27420,12491,34212,50159,51783,51900,51340,55452,56432,61482,29735,37045,32489,66146,34836,29768,49370,57426,37288,16706,25284,41887,41482,.,15406,14387,14203,30102,25762,31370,67956,.,.,.,31047,32035,31034,10732
ACSSF,2010e1,co,000,0113,0000097,27531,30076,50959,52597,56099,43993,52178,52232,56964,34205,36100,29155,51835,42025,32894,56775,82781,31267,17418,19069,61735,21850,70695,16081,17821,7634,30209,26793,36855,21728,11223,18138,32407,21680,27061,20178,14721,26040,37218,40438,40024,40493,55610,61728,60845,25319,31376,30625,42254,34137,19625,45066,49063,35386,14505,24341,12917,12303,.,11260,16242,11632,26092,20327,29607,9196,.,25390,.,16988,18480,.,15938
ACSSF,2010e1,co,000,0113,0000098,34194,37301,61804,65237,68575,60713,66719,66543,66495,67933,46593,37820,98478,37711,43278,70246,100318,37643,18203,27091,27018,21343,72162,16129,17131,20640,33602,36504,31500,30694,17345,29043,37157,27151,34346,30422,22803,31388,49261,55744,61316,50715,58062,75451,55507,40159,35763,28066,51378,36443,35328,57190,60362,44470,13006,21572,20521,17277,38917,12575,11127,13509,26799,24140,27702,30695,.,24762,42401,21101,20639,27293,8516
ACSSF,2010e1,co,000,0113,0000099,51141,66057,86354,90034,92108,70922,95306,92286,100625,90044,52016,67702,102170,40466,42195,94958,111558,60551,41169,.,70573,62819,72272,9288,46213,38564,49680,62193,33755,45533,4909,45254,49868,41622,50412,51818,10124,37200,51737,61770,68597,60201,64569,58109,86758,46807,25691,26579,48671,17270,30995,57355,61480,42093,12499,29955,50473,19940,68781,10685,4641,12380,26351,22119,29182,32365,.,31385,.,31304,30270,45926,43041
ACSSF,2010e1,co,000,0113,0000100,35660,48826,74684,76494,77336,70989,82750,82870,81185,88664,50377,49078,.,52673,38036,59706,77371,14480,21466,.,61914,72520,.,4942,20642,37727,35789,37126,26496,50572,.,37165,60254,25819,26952,21606,14041,26629,44279,55491,56563,46707,84003,100068,.,.,26261,.,35906,19493,8340,48517,49038,35607,12083,25696,.,.,.,8589,21865,10106,26916,20804,29586,37519,.,.,.,26070,26070,25000,.
ACSSF,2010e1,co,000,0113,0000101,29639,36179,55373,75337,76908,56730,51500,60496,56058,16701,40146,36199,82363,28262,15268,83361,111436,42550,17872,27832,46810,25282,57278,7707,22109,20625,31066,30234,33208,37292,14068,32360,44525,30033,34904,28184,12980,22203,36616,44903,51218,44334,32056,44628,33997,19130,22173,20400,61560,20384,56444,36916,37330,36390,12336,18270,70855,80370,70510,9671,10525,15354,19733,11443,22244,9919,2499,29944,.,21646,21255,17056,27500
ACSSF,2010e1,co,000,0113,0000102,30382,39383,56396,66816,70933,57788,45123,48904,40119,75040,36538,26221,116599,49040,29283,61957,65404,.,22588,.,38974,38638,43750,17744,12031,51024,33415,34453,19953,37525,23145,31116,42357,32775,31472,27055,50280,22301,37949,56536,66516,50600,48353,27375,.,49881,32323,29696,.,33284,32701,40629,40025,46000,10383,20265,2499,2499,.,6202,8582,10900,21405,17410,22782,25366,.,25366,.,16821,18295,.,6854
ACSSF,2010e1,co,000,0113,0000103,26621,30565,47334,50970,51349,49601,52106,80272,51464,.,38328,50636,51433,38142,12301,62803,63131,.,19129,.,45410,37500,45561,15064,23447,10940,27713,31773,11956,30996,27188,29756,40117,31278,30843,36723,25625,24230,39991,38581,35933,41556,70576,94008,67487,36324,33864,33341,27384,33561,41085,46784,52329,29105,10517,11678,51569,2499,52088,8391,8790,17319,23099,20021,25094,8611,15396,2896,.,22333,28822,12865,16974
ACSSF,2010e1,co,000,0113,0000104,23338,29223,46191,42736,29402,45625,72611,52962,74083,.,51989,35074,.,.,60753,.,.,.,19482,19758,29385,28019,.,18958,16719,.,23151,20070,24622,31662,.,31541,35762,31170,34195,33365,9632,17331,27153,26969,26404,27375,31524,31541,24982,.,19717,23640,.,10888,37458,60069,60069,.,11225,21464,.,.,.,7408,10501,11115,22140,11573,23220,9531,.,.,9531,15589,12237,30431,16822
ACSSF,2010e1,co,000,0113,0000105,39661,45725,70216,70224,72908,60475,76352,71836,76956,80637,51016,37423,100387,45291,46852,84240,114086,53622,25341,21932,60999,41448,66343,10848,22396,27800,36191,37254,32903,37598,27849,34241,44761,36383,41314,36412,24821,32086,47575,56729,57251,53920,66615,81654,69516,42982,35662,38369,52736,34821,26348,51271,54012,36891,14313,24089,35086,16566,67232,11745,13279,11566,27858,25362,29506,18298,.,19016,4286,26510,30156,27121,15418
ACSSF,2010e1,co,000,0113,0000106,38252,50299,75942,75326,75311,82548,81329,69513,111467,112151,61730,46884,250001,54818,30074,200186,200676,.,20542,.,76563,86023,39761,12305,22449,2499,31868,37932,27987,48056,.,45155,49588,35436,37393,46637,27723,30445,43750,40806,55000,37089,61745,64680,61667,43625,36715,.,45539,36373,36890,51403,56317,40362,13874,16414,11136,11136,.,15999,12185,6757,30904,30792,31032,98370,.,.,.,25077,16300,.,26159
ACSSF,2010e1,co,000,0113,0000107,35777,41470,67271,67801,82766,60525,76117,70236,90599,54900,43969,34104,44499,54928,17344,70290,72210,.,15629,32923,24344,22561,.,12165,16134,21398,36053,36692,32027,36671,.,35722,51277,31343,39023,31083,30276,27088,45180,54886,61304,47656,66996,59500,82014,70897,38002,40479,51678,35764,15625,51881,57210,46344,12915,24421,6312,6312,.,10840,19493,11916,25651,16630,27737,.,.,.,.,22576,23788,18674,40857
ACSSF,2010e1,co,000,0113,0000108,36512,43278,67953,71530,73700,61113,65127,59952,70625,31612,48510,60704,120394,49430,42072,81232,82355,80683,30035,.,63750,77864,57407,25091,11955,14063,36535,42411,26250,31806,33810,32066,31233,32136,30745,41929,8970,31393,44365,50939,52408,49649,55203,45472,127686,56419,38508,38003,.,38767,19269,50006,51171,37007,17192,21914,.,.,.,11282,9859,21620,25871,18556,26385,11537,.,11019,12332,28523,26385,49003,2499
ACSSF,2010e1,co,000,0113,0000109,25735,30533,51353,59864,61189,56164,48882,.,48158,.,37066,36495,250001,40254,7415,62352,62352,.,19455,23080,47804,48896,44310,17139,12121,18059,24065,22453,24089,28719,.,26100,40740,30954,30593,26683,31189,22136,40249,41102,40643,61563,39795,.,.,38886,31818,41115,.,30014,.,41113,41973,31366,13311,20368,31572,.,31572,12576,20216,6016,17980,14979,19651,60649,.,2499,.,27347,7228,31126,28317
ACSSF,2010e1,co,000,0113,0000110,37207,43249,72624,70135,76143,55479,86718,90134,85005,71722,47054,47262,66475,52240,37186,67140,72938,22363,27340,12418,47653,12146,49229,17755,35020,26957,33568,40532,32063,40179,.,33317,44863,35797,36107,45581,22698,31587,45354,46284,52085,41524,63424,52104,60063,95027,34167,35909,48669,33341,29596,52395,57113,45689,17523,28698,53644,.,54824,13583,18036,18039,29977,17708,31586,50180,.,.,50752,18776,12177,22351,30025
ACSSF,2010e1,co,000,0113,0000111,29494,32049,61653,51136,42144,60955,91395,91395,83750,.,34510,31311,66765,.,14898,100869,100869,.,17309,34211,17763,6974,29858,17299,9357,2499,24051,12330,38260,32416,.,27412,45257,32226,36978,39588,25610,26640,42569,51711,60938,47163,55333,69012,41329,.,36014,37046,.,35664,45993,28533,46525,27220,13635,15837,9063,9063,.,17609,12229,13203,26771,25713,27276,22292,.,.,.,25109,25831,.,20027
