ACSSF,2010e1,co,000,0055,0000066,,,,,,,,,,,,,,,,,,,,87863,33793,1360,452,452,391,806,1303,768,750,901,318,476,417,527,646,19292,4934,54070,,,,,,,,,,,,,,,,,,,,4410,2234,178,730,116,1210,2176,87863,33793,1812,5689,2066,24226,54070,9768,3893,172,1153,950,1618,5875
ACSSF,2010e1,co,000,0055,0000067,,,,,,,,,,,,,,,,,,,,97341,27386,1942,1098,1363,1500,1380,1671,1451,1105,1197,1327,1522,2011,1567,1153,5626,1473,69955,13254,5874,537,558,292,100,312,324,566,133,35,505,365,107,199,203,1345,293,7380,2652,1390,160,632,431,167,1262,97341,27386,3040,10994,6253,7099,69955,13254,5874,1095,2267,874,1638,7380
ACSSF,2010e1,co,000,0055,0000068,,,,,,,,,,,,,,,,,,,,73746,15644,759,486,642,826,693,511,1435,684,1200,461,561,1120,689,607,3618,1352,58102,29263,11600,538,641,565,773,601,468,692,677,870,842,646,434,351,726,2546,230,17663,2665,1654,185,688,330,451,1011,73746,15644,1245,6452,2977,4970,58102,29263,11600,1179,5488,2157,2776,17663
ACSSF,2010e1,co,000,0055,0000069,,,,,,,,,,,,,,,,,,,,74347,17777,904,1009,587,1026,775,718,927,1369,379,1314,1624,946,609,1517,3640,433,56570,40584,14239,635,1571,1070,897,762,686,1876,702,613,520,1088,822,553,664,1667,113,26345,3723,1544,123,863,481,77,2179,74347,17777,1913,7095,4696,4073,56570,40584,14239,2206,7126,3127,1780,26345
ACSSF,2010e1,co,000,0055,0000070,,,,,,,,,,,,,,,,,,,,72029,15677,1067,966,520,1050,683,603,494,1106,1804,910,891,790,801,668,2582,742,56352,64266,20688,1111,1776,1298,1851,1465,1650,1266,1543,1287,1449,618,760,1097,1072,2376,69,43578,4072,1567,213,729,414,211,2505,72029,15677,2033,7170,3150,3324,56352,64266,20688,2887,11809,3547,2445,43578
ACSSF,2010e1,co,000,0055,0000071,9238,5568,299,524,549,245,427,91,40,476,203,371,339,212,310,394,474,614,3670,112573,29965,2362,1614,1941,1354,1749,1691,1797,1683,1109,1667,1562,1880,1601,1319,5019,1617,82608,20015,8170,536,486,1003,388,546,240,502,334,266,1029,520,235,669,298,804,314,11845,9238,5568,823,2402,1255,1088,3670,112573,29965,3976,12991,6362,6636,82608,20015,8170,1022,4308,1722,1118,11845
ACSSF,2010e1,co,000,0055,0000072,,,,,,,,,,,,,,,,,,,,48426,9329,323,226,1062,347,703,694,243,672,482,434,251,624,313,492,1720,743,39097,31901,12020,745,812,1029,1272,758,776,689,438,680,555,584,795,77,1163,1647,0,19881,5403,2865,108,1208,961,588,2538,48426,9329,549,4637,1680,2463,39097,31901,12020,1557,6197,2619,1647,19881
ACSSF,2010e1,co,000,0055,0000073,,,,,,,,,,,,,,,,,,,,36207,6257,230,363,82,154,259,0,493,157,295,536,206,243,516,282,1628,813,29950,46467,14819,694,746,1202,1096,1109,1394,1031,1151,1561,664,401,399,811,882,1588,90,31648,4108,2379,733,994,157,495,1729,36207,6257,593,1976,1247,2441,29950,46467,14819,1440,9208,2493,1678,31648
ACSSF,2010e1,co,000,0055,0000074,,,,,,,,,,,,,,,,,,,,94345,23690,894,827,1117,1180,1078,1355,1399,1213,1497,1143,1073,1616,2064,1577,4057,1600,70655,,,,,,,,,,,,,,,,,,,,2427,1018,188,638,146,46,1409,94345,23690,1721,9982,6330,5657,70655,8446,3644,499,1815,364,966,4802
ACSSF,2010e1,co,000,0055,0000075,,,,,,,,,,,,,,,,,,,,50636,12253,1291,1088,517,353,455,420,259,53,145,491,319,54,0,531,3774,2503,38383,51821,18674,1894,1404,1423,934,1149,1622,1437,1089,697,1224,734,827,926,1336,1772,206,33147,5374,1930,248,946,142,594,3444,50636,12253,2379,2693,904,6277,38383,51821,18674,3298,9575,3823,1978,33147
ACSSF,2010e1,co,000,0055,0000076,,,,,,,,,,,,,,,,,,,,47799,8511,399,0,61,120,182,180,225,112,51,195,266,69,92,274,3449,2836,39288,35029,10425,1057,400,578,305,851,784,443,464,183,504,308,504,412,1314,2105,213,24604,1935,669,100,469,0,100,1266,47799,8511,399,1126,701,6285,39288,35029,10425,1457,4112,2538,2318,24604
ACSSF,2010e1,co,000,0055,0000077,,,,,,,,,,,,,,,,,,,,85205,18597,1816,666,872,647,478,654,331,181,178,104,466,382,74,254,6761,4733,66608,,,,,,,,,,,,,,,,,,,,3223,1021,214,385,157,265,2202,85205,18597,2482,3445,1176,11494,66608,10396,2649,267,752,252,1378,7747
ACSSF,2010e1,co,000,0055,0000078,,,,,,,,,,,,,,,,,,,,98526,18262,1091,666,1201,389,906,316,393,669,561,460,676,350,598,735,6566,2685,80264,,,,,,,,,,,,,,,,,,,,3871,2328,154,1240,439,495,1543,98526,18262,1757,4895,2359,9251,80264,18031,4772,703,2232,958,879,13259
ACSSF,2010e1,co,000,0055,0000079,,,,,,,,,,,,,,,,,,,,39482,6738,633,392,0,360,405,195,108,188,126,329,426,257,210,520,2290,299,32744,67404,23351,1683,1469,1343,1496,2279,1017,1605,1404,1890,1510,1580,1669,1619,885,1630,272,44053,,,,,,,,39482,6738,1025,1711,1413,2589,32744,67404,23351,3152,12544,5753,1902,44053
ACSSF,2010e1,co,000,0055,0000080,,,,,,,,,,,,,,,,,,,,91432,22316,1558,861,1284,1215,1061,1267,1624,1559,1248,1004,895,1177,909,1632,4370,652,69116,16740,6055,735,141,270,347,412,829,271,73,288,188,197,447,388,193,1276,0,10685,1896,933,298,264,116,255,963,91432,22316,2419,10262,4613,5022,69116,16740,6055,876,2678,1225,1276,10685
ACSSF,2010e1,co,000,0055,0000081,,,,,,,,,,,,,,,,,,,,68206,13305,668,667,84,625,206,545,818,882,550,356,480,656,1131,719,3521,1397,54901,20636,6653,226,866,484,441,471,684,747,269,159,368,402,171,291,326,607,141,13983,2284,1275,306,241,154,574,1009,68206,13305,1335,4066,2986,4918,54901,20636,6653,1092,3623,1190,748,13983
ACSSF,2010e1,co,000,0055,0000082,,,,,,,,,,,,,,,,,,,,97840,19964,1488,1583,720,984,816,632,573,1027,811,740,914,1022,1159,1490,4741,1264,77876,23561,9222,804,215,457,891,325,476,697,507,238,506,687,706,471,296,1810,136,14339,2840,1824,97,812,465,450,1016,97840,19964,3071,6303,4585,6005,77876,23561,9222,1019,4097,2160,1946,14339
ACSSF,2010e1,co,000,0055,0000083,,,,,,,,,,,,,,,,,,,,80693,19109,1369,510,495,906,1324,484,433,1409,1074,799,1207,837,1005,561,4874,1822,61584,,,,,,,,,,,,,,,,,,,,1839,999,40,580,230,149,840,80693,19109,1879,6924,3610,6696,61584,14095,4340,613,1613,1405,709,9755
ACSSF,2010e1,co,000,0055,0000084,,,,,,,,,,,,,,,,,,,,111603,33367,1858,2055,1914,1804,2089,1237,1663,2467,1778,1358,1992,1657,1819,2113,5159,2404,78236,,,,,,,,,,,,,,,,,,,,3567,2061,179,1365,262,255,1506,111603,33367,3913,14310,7581,7563,78236,8636,3100,120,1060,870,1050,5536
ACSSF,2010e1,co,000,0055,0000085,,,,,,,,,,,,,,,,,,,,156413,48421,5618,2774,2767,3295,3264,2756,2552,2965,3266,1540,2256,2668,2126,2940,4762,2872,107992,14122,5610,551,309,592,185,330,295,233,179,852,385,177,75,491,244,606,106,8512,4506,2365,547,1105,523,190,2141,156413,48421,8392,22405,9990,7634,107992,14122,5610,860,3051,987,712,8512
ACSSF,2010e1,co,000,0055,0000086,8402,4771,164,188,497,649,56,479,100,251,145,560,194,386,86,386,630,0,3631,121162,38695,2503,1886,2245,1413,2682,1825,2461,1642,1552,693,1961,1686,1248,2173,9940,2785,82467,14527,6265,270,0,369,351,411,278,489,275,504,413,363,367,166,457,1443,109,8262,8402,4771,352,2737,1052,630,3631,121162,38695,4389,14513,7068,12725,82467,14527,6265,270,3090,1353,1552,8262
ACSSF,2010e1,co,000,0055,0000087,,,,,,,,,,,,,,,,,,,,75879,17030,832,672,283,729,769,235,1165,818,1087,1045,1211,717,1466,751,4356,894,58849,,,,,,,,,,,,,,,,,,,,4497,2666,482,1224,35,925,1831,75879,17030,1504,6131,4145,5250,58849,11437,3972,756,1425,373,1418,7465
ACSSF,2010e1,co,000,0055,0000088,,,,,,,,,,,,,,,,,,,,70284,16126,361,314,581,342,400,387,624,334,679,535,544,713,492,895,7741,1184,54158,,,,,,,,,,,,,,,,,,,,3407,1225,43,658,110,414,2182,70284,16126,675,3882,2644,8925,54158,13401,3909,614,1925,707,663,9492
ACSSF,2010e1,co,000,0055,0000089,9920,5876,120,314,328,130,478,173,641,111,533,743,267,53,200,266,1519,0,4044,115024,35494,1557,1906,1022,2868,1983,2105,2433,2216,1148,1659,2527,1487,1671,1782,6741,2389,79530,16514,7129,194,565,589,546,387,277,790,390,396,610,128,186,508,368,1130,65,9385,9920,5876,434,3137,786,1519,4044,115024,35494,3463,15434,7467,9130,79530,16514,7129,759,3985,1190,1195,9385
ACSSF,2010e1,co,000,0055,0000090,,,,,,,,,,,,,,,,,,,,51803,11477,610,506,987,630,255,709,531,598,350,577,766,601,528,192,3359,278,40326,32566,12402,619,413,385,1745,707,1265,843,483,852,340,552,1010,777,713,1615,83,20164,8215,3432,454,1686,612,680,4783,51803,11477,1116,4637,2087,3637,40326,32566,12402,1032,6620,3052,1698,20164
ACSSF,2010e1,co,000,0055,0000091,,,,,,,,,,,,,,,,,,,,86429,15637,1430,1380,634,830,866,916,833,592,648,964,571,764,890,893,2745,681,70792,,,,,,,,,,,,,,,,,,,,,,,,,,,86429,15637,2810,6283,3118,3426,70792,10783,2652,43,1193,604,812,8131
ACSSF,2010e1,co,000,0055,0000092,,,,,,,,,,,,,,,,,,,,81714,29651,1680,1056,1223,1281,1235,1125,2364,913,1029,1581,1634,835,1102,1703,9099,1791,52063,,,,,,,,,,,,,,,,,,,,3838,2556,177,855,429,1095,1282,81714,29651,2736,10751,5274,10890,52063,5999,2560,242,1388,167,763,3439
ACSSF,2010e1,co,000,0055,0000093,9290,5381,339,649,572,241,0,147,687,226,180,193,239,498,247,112,851,200,3909,73297,15707,1045,837,1583,682,998,758,898,1032,533,492,336,812,596,445,3415,1245,57590,73391,25597,1279,1336,2540,2311,1929,2030,1582,1406,2018,1530,1054,1194,903,1523,2872,90,47794,9290,5381,988,2246,1096,1051,3909,73297,15707,1882,6976,2189,4660,57590,73391,25597,2615,15346,4674,2962,47794
ACSSF,2010e1,co,000,0055,0000094,,,,,,,,,,,,,,,,,,,,176553,57144,3333,1738,1748,1284,2605,2959,1516,1480,1714,1848,1523,1686,1572,1796,24504,5838,119409,18410,7990,696,494,755,258,526,407,299,44,268,463,351,440,126,719,1834,310,10420,6975,3604,509,1602,192,1301,3371,176553,57144,5071,15154,6577,30342,119409,18410,7990,1190,3020,1636,2144,10420
ACSSF,2010e1,co,000,0055,0000095,,,,,,,,,,,,,,,,,,,,48487,11924,723,671,397,1062,444,380,450,896,1380,981,408,676,395,677,1795,589,36563,20316,6740,326,556,132,647,270,203,730,471,647,494,481,306,239,461,708,69,13576,2484,991,167,413,411,0,1493,48487,11924,1394,5990,2156,2384,36563,20316,6740,882,3594,1487,777,13576
ACSSF,2010e1,co,000,0055,0000096,11769,6695,524,206,595,313,555,91,170,555,522,285,394,212,365,416,878,614,5074,179361,43626,1916,2053,2563,1477,2663,2313,2110,1798,2500,2784,2437,2733,2711,2449,7971,3148,135735,32184,11908,807,815,882,512,725,495,889,595,657,826,456,317,924,921,1661,426,20276,11769,6695,730,3086,1387,1492,5074,179361,43626,3969,18208,10330,11119,135735,32184,11908,1622,5581,2618,2087,20276
ACSSF,2010e1,co,000,0055,0000097,10968,5608,299,379,506,57,510,181,718,103,544,571,268,0,105,186,1024,157,5360,162541,37102,1386,1615,1346,1786,1484,969,2424,1979,1252,1114,2069,1591,1798,2035,12086,2168,125439,35036,12422,588,765,704,1485,966,986,873,166,877,914,551,654,509,822,1413,149,22614,10968,5608,678,3190,559,1181,5360,162541,37102,3001,12354,7493,14254,125439,35036,12422,1353,6971,2536,1562,22614
ACSSF,2010e1,co,000,0055,0000098,17334,7387,587,294,910,336,330,716,457,807,176,341,161,390,224,105,1044,509,9947,305194,61654,5170,2749,2415,1766,2117,1765,1316,1141,993,1517,2101,1112,918,1981,21952,12641,243540,180437,59330,4833,3937,3743,3011,4775,3948,3816,3190,3109,3363,2678,3576,3180,3779,7380,1012,121107,17334,7387,881,4073,880,1553,9947,305194,61654,7919,13030,6112,34593,243540,180437,59330,8770,28955,13213,8392,121107
ACSSF,2010e1,co,000,0055,0000099,7771,4417,450,276,482,500,268,483,0,254,277,206,488,0,147,256,330,0,3354,237945,72717,7201,4360,4171,4637,4510,3714,3802,5045,4749,2793,3639,3828,3270,4566,7401,5031,165228,20507,8130,605,375,763,225,371,649,280,401,852,425,562,164,640,396,1255,167,12377,7771,4417,726,2470,891,330,3354,237945,72717,11561,33421,15303,12432,165228,20507,8130,980,3966,1762,1422,12377
ACSSF,2010e1,co,000,0055,0000100,,,,,,,,,,,,,,,,,,,,52127,16822,908,757,1154,1245,434,1257,344,729,684,675,1153,898,1066,1095,2902,1521,35305,,,,,,,,,,,,,,,,,,,,6011,3596,272,1933,465,926,2415,52127,16822,1665,6522,4212,4423,35305,10179,4912,624,2344,689,1255,5267
ACSSF,2010e1,co,000,0055,0000101,,,,,,,,,,,,,,,,,,,,151475,50117,2154,1120,1589,1711,2474,1341,1461,1320,1480,1401,1505,1569,2631,1884,22016,4461,101358,,,,,,,,,,,,,,,,,,,,5012,3010,138,1780,701,391,2002,151475,50117,3274,12777,7589,26477,101358,16468,7291,326,2267,1718,2980,9177
ACSSF,2010e1,co,000,0055,0000102,,,,,,,,,,,,,,,,,,,,113238,28482,2502,1292,1412,2289,1130,980,1044,2116,814,945,1315,749,1633,1263,8118,880,84756,18809,5998,776,469,177,413,337,830,427,473,0,242,529,0,244,402,627,52,12811,4191,2971,474,1488,334,675,1220,113238,28482,3794,10730,4960,8998,84756,18809,5998,1245,2899,1175,679,12811
ACSSF,2010e1,co,000,0055,0000103,,,,,,,,,,,,,,,,,,,,70383,20233,1032,1023,531,452,370,746,1210,455,446,673,684,1668,623,625,8581,1114,50150,41461,15563,1049,1186,668,758,1137,1214,1401,785,1227,824,794,801,664,1428,1553,74,25898,2617,1871,129,663,486,593,746,70383,20233,2055,4883,3600,9695,50150,41461,15563,2235,8014,3687,1627,25898
ACSSF,2010e1,co,000,0055,0000104,,,,,,,,,,,,,,,,,,,,28558,6533,403,146,299,283,355,341,448,265,442,448,428,108,101,0,2196,270,22025,22451,7813,540,355,129,1238,254,511,406,373,470,288,194,677,620,100,1575,83,14638,4968,2054,242,896,309,607,2914,28558,6533,549,2881,637,2466,22025,22451,7813,895,3669,1591,1658,14638
ACSSF,2010e1,co,000,0055,0000105,10702,5778,358,426,107,365,224,176,304,277,55,296,443,264,484,333,1430,236,4924,418559,99146,6462,4425,4305,4950,4626,4312,5083,5823,4353,4317,4738,5065,6076,5825,21640,7146,319413,73260,26229,2057,1384,1371,2012,1295,2289,1800,952,919,1328,1746,1356,1330,1101,4936,353,47031,10702,5778,784,1804,1524,1666,4924,418559,99146,10887,37769,21704,28786,319413,73260,26229,3441,11966,5533,5289,47031
ACSSF,2010e1,co,000,0055,0000106,,,,,,,,,,,,,,,,,,,,78068,17931,991,177,435,1290,807,600,980,1298,680,728,772,1254,1417,1295,3704,1503,60137,,,,,,,,,,,,,,,,,,,,1598,868,134,504,230,0,730,78068,17931,1168,6818,4738,5207,60137,9116,3961,765,1578,744,874,5155
ACSSF,2010e1,co,000,0055,0000107,,,,,,,,,,,,,,,,,,,,107555,27534,2793,1477,1248,1665,1183,1713,1631,2041,1064,2075,711,1448,1517,1180,4716,1072,80021,28383,10225,751,603,728,575,539,887,265,487,1102,425,846,194,166,1030,1478,149,18158,2929,1569,290,693,273,313,1360,107555,27534,4270,12620,4856,5788,80021,28383,10225,1354,5008,2236,1627,18158
ACSSF,2010e1,co,000,0055,0000108,,,,,,,,,,,,,,,,,,,,86262,19965,1843,1025,1281,1479,612,1543,1077,938,715,837,1442,1152,375,1091,3866,689,66297,12344,5582,493,224,82,551,354,252,277,424,247,322,182,90,213,751,1026,94,6762,,,,,,,,86262,19965,2868,8482,4060,4555,66297,12344,5582,717,2509,1236,1120,6762
ACSSF,2010e1,co,000,0055,0000109,,,,,,,,,,,,,,,,,,,,48446,9326,635,710,404,683,455,432,463,93,301,435,232,399,325,350,2670,739,39120,51845,17002,1551,841,1483,966,786,753,1399,844,291,1247,641,894,568,1050,3087,601,34843,4925,2237,86,927,701,523,2688,48446,9326,1345,3266,1306,3409,39120,51845,17002,2392,7769,3153,3688,34843
ACSSF,2010e1,co,000,0055,0000110,,,,,,,,,,,,,,,,,,,,126315,30398,1555,1332,972,1575,1153,1577,1488,1673,1473,1895,2440,2079,1072,1838,6719,1557,95917,53666,20680,677,1997,1190,1205,1185,934,2590,1071,1261,1527,896,807,944,880,3324,192,32986,4038,2177,126,930,645,476,1861,126315,30398,2887,11806,7429,8276,95917,53666,20680,2674,10963,3527,3516,32986
ACSSF,2010e1,co,000,0055,0000111,,,,,,,,,,,,,,,,,,,,33448,5819,147,333,301,566,397,61,881,372,501,0,315,307,335,0,1049,254,27629,32807,10546,909,777,543,629,790,768,551,679,717,247,310,266,653,423,2065,219,22261,2644,1008,319,492,97,100,1636,33448,5819,480,3079,957,1303,27629,32807,10546,1686,4924,1652,2284,22261
