ACSSF,2010e1,co,000,0006,0000034,32285,34803,21108,50609,17676,30530,40102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36415,3143,2353,30919,29177,2120,2040,25017,3010,767,141,2102,236,0,0,236,1650,195,97,1358,2342,61,75,2206,36542,15113,6997,8012,2348,4072,0,29304,12390,5118,6124,2148,3524,0,3010,816,908,749,200,337,0,236,80,0,156,0,0,0,1650,571,685,310,0,84,0,2342,1256,286,673,0,127,0
ACSSF,2010e1,co,000,0006,0000035,33220,35346,23239,35628,6838,26677,40208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0006,0000036,25716,26336,27890,14548,11356,20846,6500,50196,6012,4348,39836,41804,4959,3871,32974,5020,155,216,4649,556,118,0,438,1125,363,80,682,515,160,181,174,1176,257,0,919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50196,6012,4348,39836,41804,4959,3871,32974,5020,155,216,4649,556,118,0,438,1640,523,261,856,1176,257,0,919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0006,0000037,29384,27323,36208,4038,25667,7409,48819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0006,0000038,33705,35410,35344,10762,4425,19704,22875,37407,1793,2319,33295,30948,953,1803,28192,2709,211,245,2253,1064,345,175,544,395,87,0,308,432,149,0,283,1859,48,96,1715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37407,1793,2319,33295,30948,953,1803,28192,2709,211,245,2253,1064,345,175,544,827,236,0,591,1859,48,96,1715,37407,16031,6178,10989,2286,1711,212,30948,13826,5348,9178,1368,1016,212,2709,665,491,837,349,367,0,1064,278,153,404,229,0,0,827,265,92,179,215,76,0,1859,997,94,391,125,252,0
ACSSF,2010e1,co,000,0006,0000039,36386,41556,31886,22293,16698,30553,30202,94009,9909,6174,77926,61932,5304,3245,53383,9652,1512,526,7614,5022,760,644,3618,4844,1185,557,3102,6315,660,663,4992,6244,488,539,5217,94955,51847,14593,18165,5382,4795,173,62196,32275,9731,12397,4191,3474,128,9652,4607,1530,1973,738,804,0,5086,2538,1390,764,161,233,0,5278,3417,722,971,0,168,0,6315,4295,946,958,0,116,0,6428,4715,274,1102,292,0,45,94009,9909,6174,77926,61932,5304,3245,53383,9652,1512,526,7614,5022,760,644,3618,11159,1845,1220,8094,6244,488,539,5217,94955,51847,14593,18165,5382,4795,173,62196,32275,9731,12397,4191,3474,128,9652,4607,1530,1973,738,804,0,5086,2538,1390,764,161,233,0,11593,7712,1668,1929,0,284,0,6428,4715,274,1102,292,0,45
ACSSF,2010e1,co,000,0006,0000040,30640,31738,22437,10733,15499,21966,35952,216764,14464,16148,186152,174965,10223,11494,153248,21105,2205,2502,16398,2122,563,596,963,5072,890,771,3411,3290,245,545,2500,10210,338,240,9632,217223,85133,39492,52783,16079,21592,2144,175006,69918,30432,44006,12500,16189,1961,21105,6521,3875,4378,2526,3805,0,2122,65,1175,448,0,434,0,5490,1474,2075,1144,354,260,183,3290,1584,703,180,225,598,0,10210,5571,1232,2627,474,306,0,216764,14464,16148,186152,174965,10223,11494,153248,21105,2205,2502,16398,2122,563,596,963,8362,1135,1316,5911,10210,338,240,9632,217223,85133,39492,52783,16079,21592,2144,175006,69918,30432,44006,12500,16189,1961,21105,6521,3875,4378,2526,3805,0,2122,65,1175,448,0,434,0,8780,3058,2778,1324,579,858,183,10210,5571,1232,2627,474,306,0
ACSSF,2010e1,co,000,0006,0000041,32494,36435,30085,15386,15017,41147,26000,114096,9106,7964,97026,91511,5862,5192,80457,10163,959,1254,7950,3905,891,333,2681,2143,419,565,1159,1656,55,131,1470,4718,920,489,3309,114549,45876,21370,29788,7758,8926,831,91511,38641,16029,23727,5986,6660,468,10163,3463,1874,2142,1177,1507,0,3905,710,1249,1472,52,422,0,2550,451,874,727,70,111,317,1656,738,137,380,274,127,0,4764,1873,1207,1340,199,99,46,114096,9106,7964,97026,91511,5862,5192,80457,10163,959,1254,7950,3905,891,333,2681,3799,474,696,2629,4718,920,489,3309,114549,45876,21370,29788,7758,8926,831,91511,38641,16029,23727,5986,6660,468,10163,3463,1874,2142,1177,1507,0,3905,710,1249,1472,52,422,0,4206,1189,1011,1107,344,238,317,4764,1873,1207,1340,199,99,46
ACSSF,2010e1,co,000,0006,0000042,38766,40575,30329,35827,26348,34613,42261,451961,33559,30150,388252,328569,20037,19978,288554,46481,6001,4240,36240,36713,4391,2705,29617,10498,1009,1374,8115,11192,1148,1086,8958,18508,973,767,16768,453194,189865,69543,110967,39275,43178,366,328753,139665,45733,80866,28225,33947,317,46604,15188,7345,11782,7803,4486,0,36774,16085,8614,8097,1527,2402,49,11242,4176,3095,3415,318,238,0,11192,5406,2938,1315,452,1081,0,18629,9345,1818,5492,950,1024,0,451961,33559,30150,388252,328569,20037,19978,288554,46481,6001,4240,36240,36713,4391,2705,29617,21690,2157,2460,17073,18508,973,767,16768,453194,189865,69543,110967,39275,43178,366,328753,139665,45733,80866,28225,33947,317,46604,15188,7345,11782,7803,4486,0,36774,16085,8614,8097,1527,2402,49,22434,9582,6033,4730,770,1319,0,18629,9345,1818,5492,950,1024,0
ACSSF,2010e1,co,000,0006,0000043,30139,31141,22188,10704,12892,21020,36989,83656,9285,5828,68543,66308,6762,3568,55978,7168,587,1266,5315,493,204,151,138,1881,420,500,961,4153,1097,166,2890,3653,215,177,3261,84803,39828,14472,20161,4299,5939,104,66993,31132,10850,16675,3286,4994,56,7168,2206,2340,1175,759,640,48,493,246,151,53,0,43,0,2286,832,493,892,69,0,0,4153,2576,407,828,143,199,0,3710,2836,231,538,42,63,0,83656,9285,5828,68543,66308,6762,3568,55978,7168,587,1266,5315,493,204,151,138,6034,1517,666,3851,3653,215,177,3261,84803,39828,14472,20161,4299,5939,104,66993,31132,10850,16675,3286,4994,56,7168,2206,2340,1175,759,640,48,493,246,151,53,0,43,0,6439,3408,900,1720,212,199,0,3710,2836,231,538,42,63,0
ACSSF,2010e1,co,000,0006,0000044,33220,35346,23239,35628,6838,26677,40208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
